id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
49730691,1894055,8/9/2011,"Chicago, IL",within an hour,100%,100%,f,Lincoln Park,1,5,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.93089,-87.66946,Entire home,Entire home/apt,16,3.5 baths,11,$761.00 ,2,60,2,4,1125,1125,3,1125,t,26,56,86,344,113,6,0,10/16/2013,10/26/2023,4.84,4.9,4.68,4.94,4.9,4.85,4.72,f,1,1,0,0,0.91
48229808,648328270,1/4/2020,"Berwyn, IL",,,,f,Little Village,1,1,"['email', 'phone']",t,f,South Lawndale,41.83925,-87.70828,Shared room in rental unit,Shared room,1,Shared half-bath,1,$25.00 ,32,120,32,32,1125,1125,32,1125,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,0,0,1,
9.4359E+17,126626154,3/17/2016,"Chicago, IL",within a day,80%,50%,f,Near North,16,105,"['email', 'phone']",t,t,Loop,41.88575,-87.61898,Entire serviced apartment,Entire home/apt,6,2 baths,3,$238.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,1,1,0,5/27/2023,5/27/2023,3,5,3,5,5,5,3,f,16,16,0,0,0.15
1.0109E+18,862038474,11/8/2021,"Chicago, IL",within an hour,91%,98%,t,Chicago Loop,17,18,"['email', 'phone']",t,t,Loop,41.88552,-87.62849,Room in boutique hotel,Private room,2,1 private bath,1,$102.00 ,1,365,1,1,1125,1125,1,1125,t,30,45,45,45,20,9,0,6/16/2022,9/2/2023,4.7,4.65,4.5,4.75,4.55,4.8,4.55,t,17,0,17,0,1.09
44566641,506289374,4/3/2019,"Northbrook, IL",within an hour,100%,100%,f,Norwood Park,4,5,"['email', 'phone', 'work_email']",t,t,Norwood Park,41.97392,-87.80602,Entire condo,Entire home/apt,3,1 bath,2,$58.00 ,32,1125,32,32,1125,1125,32,1125,t,0,12,42,162,265,34,1,7/1/2019,11/26/2023,4.66,4.79,4.69,4.78,4.89,4.66,4.69,f,1,1,0,0,4.87
5.62193E+17,792542042,4/9/2021,,within a few hours,93%,99%,f,River North,73,100,"['email', 'phone', 'work_email']",t,f,Near West Side,41.88788373,-87.64331202,Entire rental unit,Entire home/apt,2,1 bath,1,$127.00 ,32,365,32,32,1125,1125,32,1125,t,14,14,14,14,1,1,0,6/30/2023,6/30/2023,5,4,4,5,5,5,4,t,40,40,0,0,0.17
9.43627E+17,742074010,10/7/2020,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87285,-87.65335,Private room in rental unit,Private room,2,1 shared bath,1,$70.00 ,4,365,4,4,1125,1125,4,1125,t,0,15,45,316,16,12,0,6/2/2022,10/11/2023,4.56,4.56,4.38,4.93,4.88,4.88,4.56,t,24,12,12,0,0.85
38675544,45775939,10/23/2014,"Chicago, IL",,,,f,Streeterville,1,3,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89301,-87.61684,Entire loft,Entire home/apt,4,1.5 baths,1,$354.00 ,32,90,32,32,90,90,32,90,t,28,58,88,363,8,0,0,10/11/2020,8/1/2021,5,5,4.88,5,5,5,5,f,1,1,0,0,0.21
8.02443E+17,509943,10/6/2010,"San Diego, CA",,,,f,West Town,3,8,"['email', 'phone', 'work_email']",t,t,West Town,41.91226,-87.67279,Entire rental unit,Entire home/apt,2,1 bath,1,$120.00 ,60,365,60,60,365,365,60,365,t,0,0,0,255,1,1,0,9/5/2023,9/5/2023,5,5,5,5,5,5,5,f,1,1,0,0,0.29
6.56421E+17,1029553102,5/14/2023,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.84193,-87.65462,Private room in home,Private room,2,2 shared baths,1,$31.00 ,1,1125,2,2,1125,1125,2,1125,t,30,60,90,362,29,28,0,12/10/2022,10/16/2023,4.34,4.52,4.17,4.9,4.59,4.55,4.48,t,61,0,61,0,2.33
49653525,400790834,7/6/2018,"Chicago, IL",a few days or more,0%,23%,f,Lower West Side,7,13,"['email', 'phone']",t,t,Kenwood,41.80506,-87.6038,Entire condo,Entire home/apt,6,1 bath,1,$193.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,2,0,0,12/7/2021,12/26/2021,4,3,3.5,3,3,3,3,f,6,6,0,0,0.08
6.01681E+17,579985219,8/28/2019,"Chicago, IL",within an hour,96%,99%,t,Irving Park,3,3,['phone'],t,t,Irving Park,41.94124,-87.73253,Entire rental unit,Entire home/apt,2,1 bath,1,$69.00 ,32,90,32,32,1125,1125,32,1125,t,30,60,90,180,35,3,0,12/19/2020,9/17/2023,4.91,4.89,4.8,4.86,4.97,4.69,4.83,f,3,3,0,0,0.96
50129627,513777558,4/19/2019,"Chicago, IL",within a day,100%,33%,f,Englewood,2,4,"['email', 'phone']",t,t,Englewood,41.77335,-87.63179,Entire serviced apartment,Entire home/apt,4,1 bath,2,$100.00 ,32,365,32,32,365,365,32,365,t,0,13,43,318,2,0,0,5/22/2022,5/30/2022,4.5,4.5,4,5,5,4,4.5,f,2,2,0,0,0.1
7.6281E+17,41174662,8/27/2014,"Chicago, IL",,,100%,f,,1,2,"['email', 'phone']",t,t,Lincoln Square,41.96829,-87.69798,Entire rental unit,Entire home/apt,4,1 bath,2,$225.00 ,2,8,2,2,1125,1125,2,1125,t,15,45,69,69,85,18,0,4/29/2018,11/12/2023,4.94,4.96,4.91,4.96,4.94,4.96,4.73,f,1,1,0,0,1.24
49663807,500947,10/1/2010,"Chicago, IL",within an hour,100%,88%,t,Little Village,9,18,"['email', 'phone']",t,f,South Lawndale,41.85436,-87.69681,Private room in rental unit,Private room,1,1 shared bath,1,$52.00 ,32,1125,32,32,1125,1125,32,1125,t,29,59,89,89,26,5,0,6/24/2016,10/23/2023,4.88,4.96,4.85,4.96,4.96,4.54,4.73,f,8,1,7,0,0.29
9.5286E+17,149777575,5/30/2016,"Niles, MI",within an hour,100%,99%,t,Lake View East,7,7,"['email', 'phone']",t,t,Lake View,41.9505728,-87.65652309,Entire rental unit,Entire home/apt,2,1 bath,1,$150.00 ,32,90,32,32,1125,1125,32,1125,t,17,47,77,296,8,8,0,7/5/2023,10/9/2023,5,4.75,5,4.88,5,5,4.63,t,2,2,0,0,1.44
52010962,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8725288,-87.6308608,Entire rental unit,Entire home/apt,2,1.5 baths,1,$142.00 ,32,1125,32,365,1125,1125,351.1,1125,t,0,0,0,230,1,1,0,4/10/2023,4/10/2023,5,5,5,5,5,5,3,f,643,643,0,0,0.12
48606568,94113038,10/20/2015,"Chicago, IL",within an hour,100%,86%,t,South Shore,9,11,"['email', 'phone']",t,t,South Shore,41.76259,-87.5875,Private room in home,Private room,2,1 shared bath,1,$18.00 ,1,1125,4,56,1125,1125,20.3,1125,t,0,0,0,0,15,5,0,11/28/2020,9/7/2023,4.88,4.81,4.88,4.94,5,4.63,4.75,f,9,2,5,2,0.4
6729727,1029553102,5/14/2023,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.83822,-87.64187,Private room in home,Private room,2,2 baths,1,$34.00 ,1,365,2,2,1125,1125,2,1125,t,0,0,0,116,0,0,0,,,,,,,,,,t,61,0,61,0,
11492529,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.86948,-87.63123,Entire rental unit,Entire home/apt,4,2 baths,2,$205.00 ,32,1125,32,366,1125,1125,354.1,1125,t,0,12,42,317,0,0,0,,,,,,,,,,f,643,643,0,0,
48137449,624909382,11/26/2019,"Chicago, IL",within an hour,100%,100%,t,Armour Square,1,2,['phone'],t,t,Armour Square,41.85318,-87.63198,Entire condo,Entire home/apt,4,1 bath,2,$200.00 ,1,365,2,2,365,365,2,365,t,0,0,0,42,54,24,0,3/26/2022,10/23/2023,4.81,4.87,4.93,4.91,4.98,4.81,4.8,f,1,1,0,0,2.56
38157364,115787602,2/8/2016,"Chicago, IL",within an hour,67%,100%,t,Woodlawn,2,4,"['email', 'phone']",t,t,Woodlawn,41.77825,-87.58721,Entire rental unit,Entire home/apt,6,1 bath,5,$129.00 ,3,1125,2,2,1125,1125,2,1125,t,0,0,0,0,162,25,0,5/7/2017,10/9/2023,4.9,4.94,4.96,4.99,4.99,4.67,4.8,f,2,2,0,0,2.01
7097488,453165851,11/19/2018,"Chicago, IL",within an hour,100%,98%,f,Back of the Yards,30,41,"['email', 'phone']",t,t,New City,41.80160767,-87.64510511,Private room in rental unit,Private room,2,1 bath,1,$18.00 ,32,365,32,32,1125,1125,32,1125,t,12,28,58,333,0,0,0,,,,,,,,,,f,30,3,27,0,
7.00938E+17,1005209826,2/24/2023,,within an hour,100%,100%,f,Lower West Side,18,30,['phone'],t,t,Lower West Side,41.8586,-87.65794,Private room in rental unit,Private room,2,1 shared bath,1,$50.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,2,2,0,4/11/2023,5/31/2023,3,3,2.5,5,3,4.5,3,t,18,3,13,2,0.24
53929336,349584227,2/22/2018,,within an hour,100%,98%,f,North Beach,2641,8868,"['email', 'phone']",t,t,Near North Side,41.89146,-87.63137,Room in hotel,Private room,2,1 bath,1,$90.00 ,2,365,1,1,999,999,1,999,t,27,57,87,335,3,3,0,5/29/2023,6/24/2023,4.67,5,5,4.33,5,4.67,4.33,t,30,0,30,0,0.44
9.93056E+17,742074010,10/7/2020,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87211,-87.65308,Private room in home,Private room,2,1.5 shared baths,1,$70.00 ,5,1125,5,5,1125,1125,5,1125,t,0,0,0,0,56,23,0,9/8/2021,10/24/2023,4.81,4.75,4.75,4.89,4.89,4.91,4.74,f,24,12,12,0,2.02
8.55958E+17,8966211,12/24/2012,"San Francisco, CA",within an hour,100%,98%,t,West Town,9,14,"['email', 'phone']",t,t,West Town,41.90798,-87.66834,Entire condo,Entire home/apt,8,2 baths,4,$348.00 ,2,1125,2,4,1125,1125,2,1125,t,0,0,0,0,19,19,1,6/26/2023,11/25/2023,4.85,4.9,4.95,5,5,4.8,4.65,f,3,3,0,0,3.24
9.6374E+17,533648002,6/6/2019,"Chicago, IL",a few days or more,0%,0%,f,Kenwood,1,2,"['email', 'phone']",t,t,Kenwood,41.8145858,-87.6003344,Entire townhouse,Entire home/apt,4,3.5 baths,4,$350.00 ,1,1125,2,2,1125,1125,2,1125,t,30,60,90,365,1,0,0,9/17/2022,9/17/2022,5,5,5,5,5,5,5,f,1,1,0,0,0.07
7.51742E+17,66490350,5/12/2015,"Chicago, IL",within an hour,100%,100%,t,Irving Park,3,3,"['email', 'phone']",t,t,Irving Park,41.95185,-87.70459,Entire rental unit,Entire home/apt,4,1 bath,3,$115.00 ,2,1125,2,2,1125,1125,2,1125,t,21,51,81,81,86,16,0,10/28/2019,10/22/2023,4.71,4.81,4.79,4.87,4.88,4.83,4.77,f,2,2,0,0,1.71
7.65241E+17,940924246,7/19/2022,,within an hour,89%,91%,t,Sheffield & DePaul,6,6,['phone'],t,t,Lincoln Park,41.9265729,-87.6513112,Private room in home,Private room,4,1 shared bath,3,$94.00 ,32,90,32,32,90,90,32,90,t,30,60,90,180,0,0,0,,,,,,,,,,f,6,0,2,4,
8.62169E+17,1061777775,8/9/2023,,within a few hours,100%,86%,f,Cabrini-Green,2,2,"['email', 'phone']",t,t,Near North Side,41.90412032,-87.64150741,Entire rental unit,Entire home/apt,4,1.5 baths,2,$180.00 ,1,365,2,2,365,365,2,365,t,18,48,76,248,3,3,1,10/1/2023,11/26/2023,5,5,5,5,5,5,5,f,1,1,0,0,1.14
16353883,47224286,11/11/2014,"Chicago, IL",within a few hours,100%,99%,f,Old Town,14,21,"['email', 'phone']",t,t,Lincoln Park,41.92843,-87.64098,Entire rental unit,Entire home/apt,2,1 bath,1,$90.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,62,40,0,6/17/2022,10/9/2023,4.48,4.68,4.47,4.63,4.55,4.92,4.55,t,14,11,3,0,3.38
7.37413E+17,53914678,1/30/2015,,,,,f,West Town/Noble Square,3,6,"['email', 'phone']",t,t,West Town,41.89013,-87.68045,Entire home,Entire home/apt,4,2.5 baths,2,$429.00 ,30,1125,30,30,1125,1125,30,1125,t,23,53,83,358,2,0,0,11/2/2016,10/29/2018,5,5,5,5,5,5,4.5,f,3,3,0,0,0.02
1.04108E+18,158323790,6/21/2016,"Chicago, IL",within an hour,100%,100%,t,West Town,1,1,"['email', 'phone']",t,t,West Town,41.89025,-87.67479,Entire rental unit,Entire home/apt,5,1 bath,4,$122.00 ,2,60,2,3,1125,1125,2.1,1125,t,19,49,72,77,128,79,6,2/27/2022,12/14/2023,4.84,4.84,4.76,4.98,4.95,4.89,4.8,f,1,1,0,0,5.82
8.64624E+17,1029553102,5/14/2023,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.84222,-87.6546,Private room in home,Private room,2,2 shared baths,1,$31.00 ,1,1125,2,2,1125,1125,2,1125,t,30,60,90,362,11,11,1,3/1/2023,11/28/2023,4.18,4.27,3.91,4.73,4.55,4.36,4.27,t,61,0,61,0,1.13
10392060,354377047,3/7/2018,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4,1 bath,2,$146.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
8.86761E+17,29730279,4/28/2014,"Glen Ellyn, IL",within an hour,90%,100%,t,Rogers Park,5,6,"['email', 'phone']",t,t,Rogers Park,42.01555,-87.68293,Entire condo,Entire home/apt,6,2 baths,2,$145.00 ,3,90,3,3,1125,1125,3,1125,t,25,55,85,163,10,1,0,3/30/2019,9/4/2023,4.5,4.4,4.7,4.6,4.9,4.1,4,t,3,3,0,0,0.17
7.15399E+17,209029654,11/20/2016,"Chicago, IL",,,0%,f,,1,1,"['email', 'phone']",t,f,North Center,41.94703,-87.68851,Entire rental unit,Entire home/apt,3,1 bath,1,$195.00 ,4,1125,4,4,1125,1125,4,1125,t,9,39,69,344,0,0,0,,,,,,,,,,f,1,1,0,0,
49636220,654206534,1/13/2020,"Chicago, IL",within a few hours,100%,72%,f,South Chicago,14,14,"['email', 'phone']",t,t,Near West Side,41.86657,-87.68565,Private room in home,Private room,2,1 shared bath,1,$32.00 ,7,60,7,7,60,60,7,60,t,14,14,29,29,16,5,0,8/8/2021,9/29/2023,4.81,4.81,4.69,4.75,4.75,4.75,4.81,f,14,1,13,0,0.56
6.1218E+17,768594230,1/12/2021,,,,100%,t,Logan Square,2,2,"['email', 'phone']",t,t,Logan Square,41.91806,-87.71139,Entire rental unit,Entire home/apt,6,1 bath,2,$350.00 ,15,28,15,15,28,28,15,28,t,1,16,46,46,9,9,0,3/14/2023,7/17/2023,4.89,5,5,4.78,4.89,5,4.56,f,2,2,0,0,0.96
48951655,338595474,1/22/2018,"Chicago, IL",within an hour,100%,95%,t,Avondale,32,40,"['email', 'phone', 'work_email']",t,t,West Town,41.89250045,-87.66821762,Entire condo,Entire home/apt,16,4 baths,7,$178.00 ,1,365,2,5,365,365,3.9,365,t,0,7,37,127,0,0,0,,,,,,,,,,f,21,21,0,0,
9.83935E+17,928815514,6/15/2022,"Chicago, IL",within an hour,100%,100%,t,West Town,10,10,['phone'],t,t,Near North Side,41.89532,-87.63198,Entire rental unit,Entire home/apt,14,3 baths,7,$512.00 ,1,365,2,3,365,365,2.3,365,t,17,45,73,340,0,0,0,,,,,,,,,,f,10,10,0,0,
7.14558E+17,360010135,3/22/2018,,within an hour,90%,94%,f,Lincoln Park,5,5,"['email', 'phone']",t,t,Lincoln Park,41.92782,-87.66459,Entire condo,Entire home/apt,8,1.5 baths,4,$195.00 ,2,1125,2,2,1125,1125,2,1125,t,29,59,89,267,54,10,0,11/19/2018,10/8/2023,4.61,4.41,4.85,4.87,4.61,4.76,4.48,f,5,5,0,0,0.87
7.51191E+17,790998106,4/4/2021,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85575334,-87.62502148,Entire rental unit,Entire home/apt,6,2 baths,3,$169.00 ,2,365,2,2,1125,1125,2,1125,t,22,45,75,327,16,16,1,2/12/2023,11/25/2023,4.94,4.94,4.94,5,5,4.94,4.88,t,74,74,0,0,1.55
9.8404E+17,956024962,9/3/2022,"Chicago, IL",within an hour,100%,88%,t,Lincoln Square,7,9,"['email', 'phone']",t,t,Lake View,41.9345,-87.65236,Entire rental unit,Entire home/apt,2,1 bath,1,$57.00 ,1,90,2,2,1125,1125,2,1125,t,11,36,59,136,57,51,2,9/19/2022,11/22/2023,4.95,4.98,4.96,4.95,4.95,4.91,4.79,f,6,6,0,0,3.75
12783473,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Edgewater,41.98397,-87.65545,Entire rental unit,Entire home/apt,2,1 bath,1,$103.00 ,32,1125,32,366,1125,1125,353.8,1125,t,0,0,29,304,0,0,0,,,,,,,,,,f,643,643,0,0,
48381059,376732111,5/7/2018,"Chicago, IL",within a day,90%,93%,t,River North,23,24,"['phone', 'work_email']",t,t,Near North Side,41.9032387,-87.6348633,Entire serviced apartment,Entire home/apt,3,1 bath,1,$164.00 ,32,365,32,32,365,365,32,365,t,30,60,90,365,1,1,1,11/20/2023,11/20/2023,5,4,5,5,5,5,4,f,23,23,0,0,1
8.46284E+17,306564614,10/4/2017,"Chicago, IL",within an hour,100%,100%,t,Lincoln Park,10,16,"['email', 'phone']",t,t,Lake View,41.94675,-87.65835,Entire rental unit,Entire home/apt,4,1 bath,3,$73.00 ,1,1125,2,2,1125,1125,2,1125,t,27,57,87,87,114,46,3,9/19/2021,12/10/2023,4.82,4.83,4.84,4.93,4.89,4.95,4.75,t,10,10,0,0,4.17
7.22536E+17,108427147,1/11/2016,"Chicago, IL",,,,f,Logan Square,1,2,"['email', 'phone']",t,t,Logan Square,41.92683,-87.71688,Private room in home,Private room,2,1.5 shared baths,2,$46.00 ,32,1125,32,32,1125,1125,32,1125,t,0,0,0,0,8,0,0,5/28/2016,10/15/2019,4.88,5,4.25,5,5,4.63,4.88,f,1,0,1,0,0.09
46037709,10651850,3/4/2013,"Chicago, IL",within an hour,100%,96%,f,West Town/Noble Square,4,5,"['email', 'phone']",t,t,West Town,41.894903,-87.666413,Entire rental unit,Entire home/apt,3,1 bath,2,$47.00 ,32,365,32,32,32,1125,32,153.3,t,30,60,90,333,274,3,0,10/12/2015,9/30/2023,4.75,4.89,4.81,4.91,4.9,4.78,4.68,t,4,4,0,0,2.75
6.15866E+17,10456526,2/25/2013,"Chicago, IL",within an hour,100%,99%,t,River West,30,30,"['email', 'phone']",t,t,West Town,41.91342,-87.68689,Entire rental unit,Entire home/apt,4,1 bath,2,$73.00 ,2,1125,2,5,1125,1125,3.3,1125,t,20,49,69,159,272,26,0,5/29/2017,11/11/2023,4.86,4.9,4.8,4.95,4.96,4.93,4.78,f,24,24,0,0,3.41
50119671,2624054,10/19/2011,"Chicago, IL",,,,f,South Loop/Printers Row,1,2,"['email', 'phone']",t,t,Near South Side,41.85923,-87.62198,Entire condo,Entire home/apt,2,1 bath,1,$170.00 ,180,365,180,180,365,365,180,365,t,23,53,83,358,35,0,0,11/15/2011,1/15/2018,4.84,4.94,4.53,4.94,4.97,4.82,4.47,f,1,1,0,0,0.24
41171034,27503015,3/31/2014,"Chicago, IL",,,100%,f,Avondale,2,3,"['email', 'phone', 'work_email']",t,t,Avondale,41.93343093,-87.68988844,Entire rental unit,Entire home/apt,2,1 bath,1,$96.00 ,2,60,2,2,1125,1125,2,1125,t,0,0,0,0,11,11,1,12/18/2022,11/20/2023,4.75,4.92,5,5,5,4.75,4.42,f,2,2,0,0,0.9
43701611,634203478,12/13/2019,"Chicago, IL",,,,f,West Town,10,13,"['email', 'phone']",t,t,West Town,41.90945,-87.67897,Room in boutique hotel,Private room,2,1 bath,1,$190.00 ,1,28,1,1,28,28,1,28,t,30,60,90,365,2,0,0,1/31/2021,5/7/2021,5,5,5,5,5,5,5,f,10,0,10,0,0.06
8.11618E+17,252359307,4/16/2017,"Chicago, IL",within an hour,99%,96%,t,Fulton Market,24,28,"['email', 'phone']",t,t,Loop,41.87836,-87.62789,Entire rental unit,Entire home/apt,6,2 baths,3,$254.00 ,2,60,2,3,60,60,2,60,t,11,37,67,235,13,13,4,10/9/2023,12/11/2023,4.62,4.54,4.62,4.77,4.92,4.62,4.69,f,24,24,0,0,5.49
1.02601E+18,562386003,7/31/2019,,within an hour,100%,100%,t,Irving Park,1,2,['phone'],t,f,Irving Park,41.95617,-87.70051,Entire rental unit,Entire home/apt,6,2 baths,3,$103.00 ,33,1125,33,33,1125,1125,33,1125,t,0,0,0,22,20,4,0,8/4/2019,9/24/2023,4.8,4.85,4.7,4.95,4.9,4.9,4.9,t,1,1,0,0,0.38
9.54356E+17,1081069407,10/5/2023,,within an hour,100%,95%,f,Streeterville,10,10,"['email', 'phone']",t,t,Near North Side,41.8960152,-87.6226872,Room in hotel,Private room,2,1 private bath,,$82.00 ,1,365,1,1,27,731,1,490.7,t,30,60,90,115,0,0,0,,,,,,,,,,t,10,0,10,0,
21472684,881735547,1/17/2022,"Chicago, IL",within an hour,100%,100%,t,Old Irving Park,2,2,"['email', 'phone', 'work_email']",t,t,Irving Park,41.956024,-87.732918,Entire rental unit,Entire home/apt,7,1 bath,3,$111.00 ,1,1125,2,2,1125,1125,2,1125,t,25,55,85,360,70,22,3,1/28/2022,12/5/2023,4.87,4.9,4.91,4.99,4.97,4.9,4.79,f,1,1,0,0,3.04
9.41366E+17,622514323,11/21/2019,"Chicago, IL",within an hour,100%,58%,t,Little Italy/UIC,7,7,['phone'],t,t,Near West Side,41.8748123,-87.6898785,Entire rental unit,Entire home/apt,5,2 baths,2,$125.00 ,1,1125,2,2,1125,1125,2,1125,t,30,60,90,365,9,7,0,10/25/2022,6/18/2023,4.89,5,4.78,5,5,4.22,4.56,f,3,2,1,0,0.64
20427016,680886014,3/5/2020,,within an hour,100%,94%,t,Woodlawn,2,2,['phone'],t,t,Grand Boulevard,41.81187,-87.61344,Entire rental unit,Entire home/apt,5,1 bath,2,$99.00 ,1,365,2,2,365,365,2,365,t,12,12,12,116,7,7,1,9/3/2023,11/18/2023,4.71,4.71,5,5,5,4.86,4.86,f,2,2,0,0,1.96
9.27444E+17,902500846,3/25/2022,,,,,f,Uptown,1,1,"['email', 'phone']",t,t,Uptown,41.96589,-87.65756,Entire rental unit,Entire home/apt,2,1 bath,1,$200.00 ,32,1125,32,32,1125,1125,32,1125,t,30,60,90,180,0,0,0,,,,,,,,,,f,1,1,0,0,
1.02919E+18,497520971,3/14/2019,,within an hour,99%,99%,t,West Loop/Greektown,71,88,['phone'],t,t,Loop,41.88219,-87.63096,Entire rental unit,Entire home/apt,5,2 baths,2,$253.00 ,2,365,2,3,1125,1125,2.2,1125,t,24,50,80,352,24,24,1,2/6/2023,12/1/2023,4.88,4.83,4.96,4.96,4.83,4.83,4.75,t,51,51,0,0,2.28
41443703,1003999175,2/20/2023,,within an hour,100%,99%,f,East Colorado Springs,3147,3995,"['email', 'phone']",t,t,Near North Side,41.89889,-87.62217,Room in hotel,Private room,10,2 baths,4,$999.00 ,1,1125,1,8,1,1125,1.3,766.5,t,29,59,89,356,3,3,1,9/17/2023,12/16/2023,4.67,5,4.33,4.67,5,5,4.67,t,35,1,34,0,0.97
19124180,723937543,8/12/2020,,within an hour,98%,97%,t,River North,13,17,"['email', 'phone']",t,t,Logan Square,41.91620406,-87.68729882,Entire rental unit,Entire home/apt,6,2 baths,4,$152.00 ,1,365,2,2,365,365,2,365,t,22,52,82,261,0,0,0,,,,,,,,,,t,6,6,0,0,
39605954,40749794,8/21/2014,"Chicago, IL",within an hour,100%,100%,t,North Center,1,2,"['email', 'phone']",t,t,North Center,41.94815,-87.68459,Private room in home,Private room,4,1 private bath,3,$69.00 ,2,1125,2,2,1125,1125,2,1125,t,11,39,69,298,492,69,5,5/3/2015,12/10/2023,4.95,4.9,4.96,4.97,4.98,4.96,4.95,f,1,0,1,0,4.68
25167438,57003067,2/28/2015,"Chicago, IL",within an hour,100%,94%,f,South Shore,8,8,"['email', 'phone']",t,t,South Shore,41.76257,-87.57225,Private room in bungalow,Private room,4,1 shared bath,1,$30.00 ,32,1125,32,32,1125,1125,32,1125,t,0,0,16,291,37,2,0,10/24/2015,7/2/2023,4.84,4.95,4.89,4.92,4.92,4.73,4.86,t,8,0,7,1,0.37
7.30484E+17,914745019,5/4/2022,"Chicago, IL",within an hour,100%,98%,t,Bridgeport,1,1,['phone'],t,t,Bridgeport,41.83027,-87.64929,Entire home,Entire home/apt,7,2.5 baths,3,$275.00 ,2,27,2,2,27,27,2,27,t,0,0,0,0,69,33,4,6/6/2022,12/1/2023,4.93,4.93,4.88,4.94,5,4.78,4.87,f,1,1,0,0,3.69
8.49581E+17,39290483,8/7/2014,,within an hour,100%,98%,f,Lincoln Park,18,25,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.92949,-87.65845,Entire rental unit,Entire home/apt,14,2 baths,8,$329.00 ,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,149,37,1,10/7/2018,11/26/2023,4.76,4.81,4.62,4.97,4.94,4.97,4.73,f,17,17,0,0,2.35
9.63839E+17,214868994,12/16/2016,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.883056,-87.6513139,Entire rental unit,Entire home/apt,2,1 bath,1,$121.00 ,32,1125,32,366,1125,1125,349,1125,t,0,19,49,324,2,1,0,1/25/2021,3/11/2023,5,5,5,5,5,5,5,f,643,643,0,0,0.06
6.56389E+17,1005627559,2/25/2023,,within an hour,100%,98%,t,Lincoln Park,1,1,"['email', 'phone']",t,f,Lincoln Park,41.92951,-87.64174,Entire rental unit,Entire home/apt,3,1 bath,2,$86.00 ,1,30,2,2,1125,1125,2,1125,t,27,57,87,87,33,33,2,5/15/2023,12/10/2023,4.79,4.85,4.82,4.64,4.94,4.94,4.7,f,1,1,0,0,4.54
18432523,918480966,5/15/2022,"Chicago, IL",within an hour,100%,88%,t,Logan Square,10,10,"['email', 'phone']",t,t,Lake View,41.95026,-87.6561,Entire rental unit,Entire home/apt,6,1 bath,3,$52.00 ,1,90,2,3,1125,1125,2.1,1125,t,0,0,0,0,59,41,3,7/29/2022,12/4/2023,4.85,4.88,4.83,4.92,4.93,4.98,4.83,f,10,10,0,0,3.48
